LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,TyreLife,Compound,Driver,LapNumber,PitInTime,PitOutTime,TrackStatus,Year,Race
82.18,28.599,17.955,35.626,295.0,16.0,HARD,PER,30.0,,,1,2024,Australia
82.359,28.718,18.013,35.628,296.0,17.0,HARD,PER,31.0,,,1,2024,Australia
82.441,28.807,18.016,35.618,295.0,18.0,HARD,PER,32.0,,,1,2024,Australia
82.566,28.869,18.127,35.57,293.0,19.0,HARD,PER,33.0,,,1,2024,Australia
82.962,28.911,18.114,35.937,295.0,20.0,HARD,PER,34.0,,,1,2024,Australia
99.44,31.486,18.229,49.725,294.0,21.0,HARD,PER,35.0,0 days 01:47:36.252000,,1,2024,Australia
87.672,34.252,18.108,35.312,232.0,1.0,HARD,PER,36.0,,0 days 01:47:53.442000,1,2024,Australia
81.218,28.323,17.862,35.033,294.0,2.0,HARD,PER,37.0,,,1,2024,Australia
81.245,28.319,18.045,34.881,295.0,3.0,HARD,PER,38.0,,,1,2024,Australia
81.448,28.423,17.834,35.191,294.0,4.0,HARD,PER,39.0,,,1,2024,Australia
81.045,28.4,17.836,34.809,294.0,5.0,HARD,PER,40.0,,,1,2024,Australia
80.998,28.268,17.817,34.913,295.0,6.0,HARD,PER,41.0,,,1,2024,Australia
81.35,28.442,17.795,35.113,296.0,7.0,HARD,PER,42.0,,,1,2024,Australia
80.798,28.267,17.739,34.792,298.0,8.0,HARD,PER,43.0,,,1,2024,Australia
80.706,28.222,17.702,34.782,297.0,9.0,HARD,PER,44.0,,,1,2024,Australia
80.769,28.262,17.736,34.771,294.0,10.0,HARD,PER,45.0,,,1,2024,Australia
80.428,28.204,17.718,34.506,297.0,11.0,HARD,PER,46.0,,,1,2024,Australia
80.388,28.091,17.734,34.563,295.0,12.0,HARD,PER,47.0,,,1,2024,Australia
80.836,28.191,17.724,34.921,295.0,13.0,HARD,PER,48.0,,,1,2024,Australia
80.76,28.14,17.803,34.817,297.0,14.0,HARD,PER,49.0,,,1,2024,Australia
80.871,28.244,17.792,34.835,293.0,15.0,HARD,PER,50.0,,,1,2024,Australia
81.038,28.284,17.866,34.888,296.0,16.0,HARD,PER,51.0,,,1,2024,Australia
81.15,28.38,17.743,35.027,296.0,17.0,HARD,PER,52.0,,,1,2024,Australia
81.544,28.466,17.814,35.264,296.0,18.0,HARD,PER,53.0,,,1,2024,Australia
81.63,28.537,17.969,35.124,297.0,19.0,HARD,PER,54.0,,,1,2024,Australia
81.616,28.522,17.986,35.108,300.0,20.0,HARD,PER,55.0,,,1,2024,Australia
81.849,28.564,17.943,35.342,298.0,21.0,HARD,PER,56.0,,,1,2024,Australia
94.503,,18.774,37.212,233.0,2.0,HARD,ALO,1.0,,,1,2024,Australia
84.284,29.59,18.419,36.275,283.0,3.0,HARD,ALO,2.0,,,1,2024,Australia
82.978,28.865,18.223,35.89,322.0,4.0,HARD,ALO,3.0,,,1,2024,Australia
83.742,29.019,18.082,36.641,302.0,5.0,HARD,ALO,4.0,,,1,2024,Australia
83.294,28.967,18.355,35.972,305.0,6.0,HARD,ALO,5.0,,,1,2024,Australia
83.196,29.13,18.13,35.936,312.0,7.0,HARD,ALO,6.0,,,1,2024,Australia
82.795,28.901,18.077,35.817,312.0,8.0,HARD,ALO,7.0,,,1,2024,Australia
82.769,28.605,18.317,35.847,316.0,9.0,HARD,ALO,8.0,,,1,2024,Australia
83.345,29.058,18.168,36.119,309.0,10.0,HARD,ALO,9.0,,,1,2024,Australia
82.608,28.563,18.363,35.682,319.0,11.0,HARD,ALO,10.0,,,1,2024,Australia
82.939,28.895,18.338,35.706,288.0,12.0,HARD,ALO,11.0,,,1,2024,Australia
82.904,28.712,18.34,35.852,296.0,13.0,HARD,ALO,12.0,,,1,2024,Australia
83.187,28.986,18.324,35.877,289.0,14.0,HARD,ALO,13.0,,,1,2024,Australia
83.455,29.2,18.278,35.977,290.0,15.0,HARD,ALO,14.0,,,1,2024,Australia
83.138,28.907,18.401,35.83,294.0,16.0,HARD,ALO,15.0,,,1,2024,Australia
83.239,29.002,18.45,35.787,285.0,17.0,HARD,ALO,16.0,,,1,2024,Australia
82.928,28.883,18.355,35.69,295.0,3.0,MEDIUM,ALO,19.0,,,1,2024,Australia
82.831,28.729,18.285,35.817,297.0,4.0,MEDIUM,ALO,20.0,,,1,2024,Australia
82.704,28.737,18.277,35.69,293.0,5.0,MEDIUM,ALO,21.0,,,1,2024,Australia
82.478,28.735,18.288,35.455,285.0,6.0,MEDIUM,ALO,22.0,,,1,2024,Australia
82.441,28.625,18.197,35.619,290.0,7.0,MEDIUM,ALO,23.0,,,1,2024,Australia
82.287,28.695,18.171,35.421,284.0,8.0,MEDIUM,ALO,24.0,,,1,2024,Australia
82.708,28.728,18.219,35.761,286.0,9.0,MEDIUM,ALO,25.0,,,1,2024,Australia
82.988,28.899,18.353,35.736,282.0,10.0,MEDIUM,ALO,26.0,,,1,2024,Australia
83.257,28.79,18.31,36.157,292.0,11.0,MEDIUM,ALO,27.0,,,1,2024,Australia
82.259,28.746,17.966,35.547,313.0,12.0,MEDIUM,ALO,28.0,,,1,2024,Australia
81.98,28.578,18.02,35.382,317.0,13.0,MEDIUM,ALO,29.0,,,1,2024,Australia
82.175,28.685,17.887,35.603,307.0,14.0,MEDIUM,ALO,30.0,,,1,2024,Australia
82.355,28.794,17.957,35.604,302.0,15.0,MEDIUM,ALO,31.0,,,1,2024,Australia
82.491,28.885,17.888,35.718,308.0,16.0,MEDIUM,ALO,32.0,,,1,2024,Australia
82.649,28.882,18.031,35.736,302.0,17.0,MEDIUM,ALO,33.0,,,1,2024,Australia
82.918,28.788,18.042,36.088,321.0,18.0,MEDIUM,ALO,34.0,,,1,2024,Australia
85.73,31.068,18.302,36.36,314.0,19.0,MEDIUM,ALO,35.0,,,1,2024,Australia
82.714,28.579,18.254,35.881,320.0,20.0,MEDIUM,ALO,36.0,,,1,2024,Australia
82.862,28.779,18.217,35.866,301.0,21.0,MEDIUM,ALO,37.0,,,1,2024,Australia
82.566,28.719,18.232,35.615,290.0,22.0,MEDIUM,ALO,38.0,,,1,2024,Australia
82.772,28.724,18.187,35.861,288.0,23.0,MEDIUM,ALO,39.0,,,1,2024,Australia
82.714,28.768,18.18,35.766,300.0,24.0,MEDIUM,ALO,40.0,,,1,2024,Australia
98.988,28.767,18.183,52.038,297.0,25.0,MEDIUM,ALO,41.0,0 days 01:55:55.327000,,1,2024,Australia
87.347,33.772,18.354,35.221,231.0,2.0,HARD,ALO,42.0,,0 days 01:56:13.143000,1,2024,Australia
81.724,28.361,18.176,35.187,280.0,3.0,HARD,ALO,43.0,,,1,2024,Australia
81.394,28.28,18.16,34.954,286.0,4.0,HARD,ALO,44.0,,,1,2024,Australia
81.454,28.352,18.08,35.022,284.0,5.0,HARD,ALO,45.0,,,1,2024,Australia
81.344,28.221,18.17,34.953,292.0,6.0,HARD,ALO,46.0,,,1,2024,Australia
81.183,28.291,18.101,34.791,283.0,7.0,HARD,ALO,47.0,,,1,2024,Australia
81.347,28.288,18.181,34.878,284.0,8.0,HARD,ALO,48.0,,,1,2024,Australia
81.122,28.266,18.051,34.805,286.0,9.0,HARD,ALO,49.0,,,1,2024,Australia
80.736,28.053,18.004,34.679,285.0,10.0,HARD,ALO,50.0,,,1,2024,Australia
80.938,28.169,18.104,34.665,287.0,11.0,HARD,ALO,51.0,,,1,2024,Australia
80.493,27.981,18.004,34.508,290.0,12.0,HARD,ALO,52.0,,,1,2024,Australia
80.867,28.122,18.029,34.716,288.0,13.0,HARD,ALO,53.0,,,1,2024,Australia
81.035,28.123,18.064,34.848,287.0,14.0,HARD,ALO,54.0,,,1,2024,Australia
80.952,28.152,18.067,34.733,285.0,15.0,HARD,ALO,55.0,,,1,2024,Australia
80.752,27.909,17.991,34.852,287.0,16.0,HARD,ALO,56.0,,,1,2024,Australia
90.52,,18.405,36.383,241.0,1.0,MEDIUM,LEC,1.0,,,1,2024,Australia
83.014,28.731,17.982,36.301,291.0,2.0,MEDIUM,LEC,2.0,,,1,2024,Australia
82.776,28.753,17.912,36.111,310.0,3.0,MEDIUM,LEC,3.0,,,1,2024,Australia
82.519,28.753,18.015,35.751,312.0,4.0,MEDIUM,LEC,4.0,,,1,2024,Australia
82.632,28.895,17.93,35.807,307.0,5.0,MEDIUM,LEC,5.0,,,1,2024,Australia
82.673,28.817,17.824,36.032,302.0,6.0,MEDIUM,LEC,6.0,,,1,2024,Australia
82.684,28.963,17.949,35.772,308.0,7.0,MEDIUM,LEC,7.0,,,1,2024,Australia
82.983,28.769,17.823,36.391,308.0,8.0,MEDIUM,LEC,8.0,,,1,2024,Australia
96.036,28.769,17.994,49.273,307.0,9.0,MEDIUM,LEC,9.0,0 days 01:11:00.168000,,1,2024,Australia
87.861,33.912,18.358,35.591,232.0,1.0,HARD,LEC,10.0,,0 days 01:11:17.342000,1,2024,Australia
82.647,28.9,18.018,35.729,296.0,2.0,HARD,LEC,11.0,,,1,2024,Australia
81.841,28.454,18.244,35.143,291.0,3.0,HARD,LEC,12.0,,,1,2024,Australia
82.222,28.716,18.198,35.308,289.0,4.0,HARD,LEC,13.0,,,1,2024,Australia
81.952,28.647,18.127,35.178,291.0,5.0,HARD,LEC,14.0,,,1,2024,Australia
81.735,28.447,18.202,35.086,293.0,6.0,HARD,LEC,15.0,,,1,2024,Australia
82.247,28.598,18.349,35.3,291.0,7.0,HARD,LEC,16.0,,,1,2024,Australia
81.881,28.197,18.205,35.479,309.0,10.0,HARD,LEC,19.0,,,1,2024,Australia
81.885,28.409,18.11,35.366,295.0,11.0,HARD,LEC,20.0,,,1,2024,Australia
82.058,28.477,18.114,35.467,293.0,12.0,HARD,LEC,21.0,,,1,2024,Australia
81.722,28.368,18.072,35.282,293.0,13.0,HARD,LEC,22.0,,,1,2024,Australia
81.932,28.419,18.062,35.451,292.0,14.0,HARD,LEC,23.0,,,1,2024,Australia
81.852,28.455,18.042,35.355,291.0,15.0,HARD,LEC,24.0,,,1,2024,Australia
81.951,28.587,18.078,35.286,290.0,16.0,HARD,LEC,25.0,,,1,2024,Australia
82.042,28.596,18.091,35.355,291.0,17.0,HARD,LEC,26.0,,,1,2024,Australia
81.822,28.59,18.059,35.173,295.0,18.0,HARD,LEC,27.0,,,1,2024,Australia
81.969,28.496,18.164,35.309,293.0,19.0,HARD,LEC,28.0,,,1,2024,Australia
82.433,28.845,18.259,35.329,294.0,20.0,HARD,LEC,29.0,,,1,2024,Australia
82.284,28.708,18.276,35.3,293.0,21.0,HARD,LEC,30.0,,,1,2024,Australia
81.996,28.587,18.184,35.225,291.0,22.0,HARD,LEC,31.0,,,1,2024,Australia
81.841,28.706,18.13,35.005,293.0,23.0,HARD,LEC,32.0,,,1,2024,Australia
82.022,28.743,18.172,35.107,290.0,24.0,HARD,LEC,33.0,,,1,2024,Australia
95.962,28.835,18.205,48.922,292.0,25.0,HARD,LEC,34.0,0 days 01:45:52.771000,,1,2024,Australia
87.951,34.283,18.437,35.231,234.0,1.0,HARD,LEC,35.0,,0 days 01:46:09.984000,1,2024,Australia
81.942,28.493,18.231,35.218,289.0,2.0,HARD,LEC,36.0,,,1,2024,Australia
80.688,28.238,18.085,34.365,290.0,3.0,HARD,LEC,37.0,,,1,2024,Australia
80.949,28.1,17.966,34.883,291.0,4.0,HARD,LEC,38.0,,,1,2024,Australia
80.909,28.184,17.887,34.838,294.0,5.0,HARD,LEC,39.0,,,1,2024,Australia
80.953,28.187,17.895,34.871,294.0,6.0,HARD,LEC,40.0,,,1,2024,Australia
80.675,28.107,17.871,34.697,297.0,7.0,HARD,LEC,41.0,,,1,2024,Australia
80.849,28.366,17.866,34.617,295.0,8.0,HARD,LEC,42.0,,,1,2024,Australia
80.853,28.089,17.823,34.941,296.0,9.0,HARD,LEC,43.0,,,1,2024,Australia
80.56,28.069,17.861,34.63,294.0,10.0,HARD,LEC,44.0,,,1,2024,Australia
80.408,28.11,17.8,34.498,293.0,11.0,HARD,LEC,45.0,,,1,2024,Australia
80.76,28.049,18.096,34.615,292.0,12.0,HARD,LEC,46.0,,,1,2024,Australia
79.999,27.807,17.791,34.401,295.0,13.0,HARD,LEC,47.0,,,1,2024,Australia
80.349,28.125,17.844,34.38,291.0,14.0,HARD,LEC,48.0,,,1,2024,Australia
80.144,27.919,17.844,34.381,291.0,15.0,HARD,LEC,49.0,,,1,2024,Australia
79.925,27.895,17.77,34.26,293.0,16.0,HARD,LEC,50.0,,,1,2024,Australia
80.215,27.948,17.857,34.41,293.0,17.0,HARD,LEC,51.0,,,1,2024,Australia
80.331,27.976,17.865,34.49,292.0,18.0,HARD,LEC,52.0,,,1,2024,Australia
80.463,28.073,17.852,34.538,292.0,19.0,HARD,LEC,53.0,,,1,2024,Australia
80.32,28.019,17.81,34.491,292.0,20.0,HARD,LEC,54.0,,,1,2024,Australia
80.962,28.437,17.832,34.693,294.0,21.0,HARD,LEC,55.0,,,1,2024,Australia
79.813,28.044,17.572,34.197,298.0,22.0,HARD,LEC,56.0,,,1,2024,Australia
92.835,,18.589,37.079,247.0,2.0,MEDIUM,STR,1.0,,,1,2024,Australia
83.551,29.507,18.117,35.927,295.0,3.0,MEDIUM,STR,2.0,,,1,2024,Australia
83.196,29.015,18.169,36.012,314.0,4.0,MEDIUM,STR,3.0,,,1,2024,Australia
83.454,28.949,18.13,36.375,320.0,5.0,MEDIUM,STR,4.0,,,1,2024,Australia
83.337,28.941,18.062,36.334,309.0,6.0,MEDIUM,STR,5.0,,,1,2024,Australia
83.027,28.902,18.106,36.019,308.0,7.0,MEDIUM,STR,6.0,,,1,2024,Australia
83.019,28.945,18.021,36.053,314.0,8.0,MEDIUM,STR,7.0,,,1,2024,Australia
97.362,28.791,18.042,50.529,316.0,9.0,MEDIUM,STR,8.0,0 days 01:09:43.606000,,1,2024,Australia
87.945,34.017,18.371,35.557,229.0,2.0,HARD,STR,9.0,,0 days 01:10:01.356000,1,2024,Australia
82.883,28.763,18.299,35.821,289.0,3.0,HARD,STR,10.0,,,1,2024,Australia
82.718,28.755,18.212,35.751,296.0,4.0,HARD,STR,11.0,,,1,2024,Australia
83.063,28.858,18.308,35.897,301.0,5.0,HARD,STR,12.0,,,1,2024,Australia
83.322,28.92,18.278,36.124,290.0,6.0,HARD,STR,13.0,,,1,2024,Australia
83.106,28.867,18.238,36.001,289.0,7.0,HARD,STR,14.0,,,1,2024,Australia
83.45,29.221,18.357,35.872,304.0,8.0,HARD,STR,15.0,,,1,2024,Australia
84.65,29.194,17.98,37.476,305.0,9.0,HARD,STR,16.0,,,1,2024,Australia
83.105,28.71,18.244,36.151,308.0,12.0,HARD,STR,19.0,,,1,2024,Australia
82.922,28.668,18.233,36.021,291.0,13.0,HARD,STR,20.0,,,1,2024,Australia
82.628,28.674,18.202,35.752,290.0,14.0,HARD,STR,21.0,,,1,2024,Australia
82.905,28.641,18.185,36.079,303.0,15.0,HARD,STR,22.0,,,1,2024,Australia
82.861,28.795,18.236,35.83,294.0,16.0,HARD,STR,23.0,,,1,2024,Australia
82.852,28.715,18.159,35.978,290.0,17.0,HARD,STR,24.0,,,1,2024,Australia
82.941,28.821,18.203,35.917,292.0,18.0,HARD,STR,25.0,,,1,2024,Australia
83.294,28.858,18.27,36.166,296.0,19.0,HARD,STR,26.0,,,1,2024,Australia
83.192,28.78,18.21,36.202,293.0,20.0,HARD,STR,27.0,,,1,2024,Australia
83.059,28.871,18.249,35.939,300.0,21.0,HARD,STR,28.0,,,1,2024,Australia
83.135,28.955,18.347,35.833,290.0,22.0,HARD,STR,29.0,,,1,2024,Australia
83.124,28.875,18.298,35.951,293.0,23.0,HARD,STR,30.0,,,1,2024,Australia
83.521,29.11,18.331,36.08,290.0,24.0,HARD,STR,31.0,,,1,2024,Australia
83.157,28.921,18.262,35.974,301.0,25.0,HARD,STR,32.0,,,1,2024,Australia
83.266,29.001,18.354,35.911,294.0,26.0,HARD,STR,33.0,,,1,2024,Australia
83.114,28.986,18.288,35.84,289.0,27.0,HARD,STR,34.0,,,1,2024,Australia
83.398,29.054,18.316,36.028,293.0,28.0,HARD,STR,35.0,,,1,2024,Australia
83.207,29.035,18.282,35.89,300.0,29.0,HARD,STR,36.0,,,1,2024,Australia
97.526,28.958,18.264,50.304,290.0,30.0,HARD,STR,37.0,0 days 01:50:37.151000,,1,2024,Australia
87.847,34.155,18.064,35.628,230.0,2.0,HARD,STR,38.0,,0 days 01:50:54.981000,1,2024,Australia
82.042,28.498,18.275,35.269,287.0,3.0,HARD,STR,39.0,,,1,2024,Australia
82.1,28.665,18.23,35.205,286.0,4.0,HARD,STR,40.0,,,1,2024,Australia
82.244,28.417,18.198,35.629,289.0,5.0,HARD,STR,41.0,,,1,2024,Australia
81.829,28.383,18.2,35.246,295.0,6.0,HARD,STR,42.0,,,1,2024,Australia
81.722,28.38,18.055,35.287,299.0,7.0,HARD,STR,43.0,,,1,2024,Australia
81.992,28.476,18.074,35.442,291.0,8.0,HARD,STR,44.0,,,1,2024,Australia
81.603,28.27,18.094,35.239,291.0,9.0,HARD,STR,45.0,,,1,2024,Australia
81.431,28.26,18.093,35.078,291.0,10.0,HARD,STR,46.0,,,1,2024,Australia
81.014,28.162,18.105,34.747,293.0,11.0,HARD,STR,47.0,,,1,2024,Australia
81.109,28.185,18.076,34.848,291.0,12.0,HARD,STR,48.0,,,1,2024,Australia
80.93,28.058,18.072,34.8,289.0,13.0,HARD,STR,49.0,,,1,2024,Australia
80.991,28.152,18.077,34.762,289.0,14.0,HARD,STR,50.0,,,1,2024,Australia
81.121,28.174,18.099,34.848,290.0,15.0,HARD,STR,51.0,,,1,2024,Australia
81.213,28.234,18.166,34.813,299.0,16.0,HARD,STR,52.0,,,1,2024,Australia
81.063,28.121,18.093,34.849,288.0,17.0,HARD,STR,53.0,,,1,2024,Australia
81.13,28.029,18.135,34.966,292.0,18.0,HARD,STR,54.0,,,1,2024,Australia
81.272,28.135,18.219,34.918,291.0,19.0,HARD,STR,55.0,,,1,2024,Australia
81.233,28.132,18.185,34.916,290.0,20.0,HARD,STR,56.0,,,1,2024,Australia
95.467,,18.72,37.819,254.0,1.0,MEDIUM,MAG,1.0,,,1,2024,Australia
84.248,29.856,18.052,36.34,291.0,2.0,MEDIUM,MAG,2.0,,,1,2024,Australia
83.565,29.255,18.095,36.215,316.0,3.0,MEDIUM,MAG,3.0,,,1,2024,Australia
83.529,29.068,18.018,36.443,316.0,4.0,MEDIUM,MAG,4.0,,,1,2024,Australia
83.961,29.446,18.061,36.454,311.0,5.0,MEDIUM,MAG,5.0,,,1,2024,Australia
83.954,29.211,18.296,36.447,317.0,6.0,MEDIUM,MAG,6.0,,,1,2024,Australia
97.945,29.198,18.137,50.61,300.0,7.0,MEDIUM,MAG,7.0,0 days 01:08:26.039000,,1,2024,Australia
89.979,35.149,18.717,36.113,215.0,1.0,HARD,MAG,8.0,,0 days 01:08:44.252000,1,2024,Australia
83.662,29.317,18.413,35.932,292.0,2.0,HARD,MAG,9.0,,,1,2024,Australia
83.671,29.145,17.985,36.541,297.0,3.0,HARD,MAG,10.0,,,1,2024,Australia
83.322,29.073,18.025,36.224,315.0,4.0,HARD,MAG,11.0,,,1,2024,Australia
83.11,29.117,17.971,36.022,316.0,5.0,HARD,MAG,12.0,,,1,2024,Australia
83.063,28.848,18.03,36.185,314.0,6.0,HARD,MAG,13.0,,,1,2024,Australia
82.905,28.975,17.955,35.975,315.0,7.0,HARD,MAG,14.0,,,1,2024,Australia
83.668,29.093,18.303,36.272,315.0,8.0,HARD,MAG,15.0,,,1,2024,Australia
83.561,29.073,18.228,36.26,299.0,9.0,HARD,MAG,16.0,,,1,2024,Australia
83.125,29.28,18.21,35.635,280.0,11.0,HARD,MAG,18.0,,,1,2024,Australia
82.848,28.691,18.204,35.953,296.0,12.0,HARD,MAG,19.0,,,1,2024,Australia
82.809,28.859,18.147,35.803,297.0,13.0,HARD,MAG,20.0,,,1,2024,Australia
82.86,28.817,18.149,35.894,297.0,14.0,HARD,MAG,21.0,,,1,2024,Australia
83.315,28.881,18.063,36.371,299.0,15.0,HARD,MAG,22.0,,,1,2024,Australia
84.285,29.063,18.199,37.023,295.0,16.0,HARD,MAG,23.0,,,1,2024,Australia
83.33,28.96,18.161,36.209,313.0,17.0,HARD,MAG,24.0,,,1,2024,Australia
83.502,29.113,18.175,36.214,296.0,18.0,HARD,MAG,25.0,,,1,2024,Australia
83.485,29.057,18.279,36.149,299.0,19.0,HARD,MAG,26.0,,,1,2024,Australia
83.525,29.057,18.167,36.301,299.0,20.0,HARD,MAG,27.0,,,1,2024,Australia
83.467,28.881,18.441,36.145,300.0,21.0,HARD,MAG,28.0,,,1,2024,Australia
83.456,28.996,18.266,36.194,297.0,22.0,HARD,MAG,29.0,,,1,2024,Australia
83.407,29.082,18.187,36.138,297.0,23.0,HARD,MAG,30.0,,,1,2024,Australia
83.216,29.001,18.254,35.961,297.0,24.0,HARD,MAG,31.0,,,1,2024,Australia
83.396,29.113,18.248,36.035,295.0,25.0,HARD,MAG,32.0,,,1,2024,Australia
97.802,29.137,18.406,50.259,297.0,26.0,HARD,MAG,33.0,0 days 01:45:15.854000,,1,2024,Australia
88.539,34.484,18.512,35.543,235.0,1.0,HARD,MAG,34.0,,0 days 01:45:33.932000,1,2024,Australia
82.34,28.467,18.179,35.694,294.0,2.0,HARD,MAG,35.0,,,1,2024,Australia
82.109,28.474,18.015,35.62,295.0,3.0,HARD,MAG,36.0,,,1,2024,Australia
82.261,28.64,18.008,35.613,297.0,4.0,HARD,MAG,37.0,,,1,2024,Australia
82.085,28.649,17.979,35.457,299.0,5.0,HARD,MAG,38.0,,,1,2024,Australia
81.845,28.582,17.962,35.301,299.0,6.0,HARD,MAG,39.0,,,1,2024,Australia
81.771,28.346,18.034,35.391,317.0,7.0,HARD,MAG,40.0,,,1,2024,Australia
83.189,29.007,18.687,35.495,318.0,8.0,HARD,MAG,41.0,,,1,2024,Australia
81.914,28.45,17.579,35.885,317.0,9.0,HARD,MAG,42.0,,,1,2024,Australia
82.053,28.314,17.657,36.082,316.0,10.0,HARD,MAG,43.0,,,1,2024,Australia
81.082,28.418,17.488,35.176,315.0,11.0,HARD,MAG,44.0,,,1,2024,Australia
81.637,28.428,18.032,35.177,296.0,12.0,HARD,MAG,45.0,,,1,2024,Australia
81.463,28.385,17.994,35.084,297.0,13.0,HARD,MAG,46.0,,,1,2024,Australia
81.538,28.307,17.952,35.279,297.0,14.0,HARD,MAG,47.0,,,1,2024,Australia
81.67,28.41,17.98,35.28,297.0,15.0,HARD,MAG,48.0,,,1,2024,Australia
81.386,28.312,17.874,35.2,297.0,16.0,HARD,MAG,49.0,,,1,2024,Australia
81.666,28.432,18.004,35.23,297.0,17.0,HARD,MAG,50.0,,,1,2024,Australia
81.42,28.391,17.891,35.138,298.0,18.0,HARD,MAG,51.0,,,1,2024,Australia
81.631,28.441,18.011,35.179,296.0,19.0,HARD,MAG,52.0,,,1,2024,Australia
81.663,28.371,17.973,35.319,297.0,20.0,HARD,MAG,53.0,,,1,2024,Australia
85.255,28.606,18.056,38.593,297.0,21.0,HARD,MAG,54.0,,,1,2024,Australia
84.951,29.244,18.362,37.345,293.0,22.0,HARD,MAG,55.0,,,1,2024,Australia
83.198,28.619,18.156,36.423,315.0,23.0,HARD,MAG,56.0,,,1,2024,Australia
93.305,,18.561,37.078,250.0,1.0,MEDIUM,TSU,1.0,,,1,2024,Australia
83.807,29.709,18.016,36.082,286.0,2.0,MEDIUM,TSU,2.0,,,1,2024,Australia
83.203,29.009,18.089,36.105,310.0,3.0,MEDIUM,TSU,3.0,,,1,2024,Australia
83.434,29.05,18.104,36.28,308.0,4.0,MEDIUM,TSU,4.0,,,1,2024,Australia
83.31,29.072,18.048,36.19,310.0,5.0,MEDIUM,TSU,5.0,,,1,2024,Australia
83.445,29.026,18.115,36.304,310.0,6.0,MEDIUM,TSU,6.0,,,1,2024,Australia
82.864,28.848,17.947,36.069,302.0,7.0,MEDIUM,TSU,7.0,,,1,2024,Australia
83.381,28.869,18.224,36.288,309.0,8.0,MEDIUM,TSU,8.0,,,1,2024,Australia
98.21,29.13,18.328,50.752,299.0,9.0,MEDIUM,TSU,9.0,0 days 01:11:08.035000,,1,2024,Australia
89.892,35.218,18.534,36.14,227.0,1.0,HARD,TSU,10.0,,0 days 01:11:26.560000,1,2024,Australia
82.898,28.912,18.29,35.696,296.0,2.0,HARD,TSU,11.0,,,1,2024,Australia
82.799,28.776,18.268,35.755,296.0,3.0,HARD,TSU,12.0,,,1,2024,Australia
83.032,28.72,18.212,36.1,297.0,4.0,HARD,TSU,13.0,,,1,2024,Australia
82.823,28.795,18.235,35.793,297.0,5.0,HARD,TSU,14.0,,,1,2024,Australia
83.336,29.078,18.251,36.007,293.0,6.0,HARD,TSU,15.0,,,1,2024,Australia
83.252,28.921,18.224,36.107,296.0,7.0,HARD,TSU,16.0,,,1,2024,Australia
82.994,28.9,18.234,35.86,299.0,10.0,HARD,TSU,19.0,,,1,2024,Australia
83.048,28.775,18.134,36.139,299.0,11.0,HARD,TSU,20.0,,,1,2024,Australia
82.968,28.808,18.25,35.91,296.0,12.0,HARD,TSU,21.0,,,1,2024,Australia
82.673,28.789,18.167,35.717,298.0,13.0,HARD,TSU,22.0,,,1,2024,Australia
82.953,28.884,18.167,35.902,298.0,14.0,HARD,TSU,23.0,,,1,2024,Australia
83.026,28.864,18.186,35.976,296.0,15.0,HARD,TSU,24.0,,,1,2024,Australia
83.001,28.961,18.23,35.81,296.0,16.0,HARD,TSU,25.0,,,1,2024,Australia
83.302,28.853,18.222,36.227,296.0,17.0,HARD,TSU,26.0,,,1,2024,Australia
83.248,29.0,18.22,36.028,298.0,18.0,HARD,TSU,27.0,,,1,2024,Australia
83.075,28.872,18.218,35.985,298.0,19.0,HARD,TSU,28.0,,,1,2024,Australia
83.498,29.078,18.314,36.106,296.0,20.0,HARD,TSU,29.0,,,1,2024,Australia
83.382,28.979,18.32,36.083,298.0,21.0,HARD,TSU,30.0,,,1,2024,Australia
83.367,29.068,18.3,35.999,297.0,22.0,HARD,TSU,31.0,,,1,2024,Australia
83.39,29.119,18.318,35.953,299.0,23.0,HARD,TSU,32.0,,,1,2024,Australia
83.226,29.053,18.274,35.899,297.0,24.0,HARD,TSU,33.0,,,1,2024,Australia
83.323,29.019,18.339,35.965,297.0,25.0,HARD,TSU,34.0,,,1,2024,Australia
83.289,29.056,18.349,35.884,299.0,26.0,HARD,TSU,35.0,,,1,2024,Australia
97.156,29.164,18.289,49.703,298.0,27.0,HARD,TSU,36.0,0 days 01:49:16.525000,,1,2024,Australia
89.144,35.017,18.451,35.676,227.0,1.0,HARD,TSU,37.0,,0 days 01:49:34.003000,1,2024,Australia
81.924,28.555,18.135,35.234,294.0,2.0,HARD,TSU,38.0,,,1,2024,Australia
82.247,28.595,18.154,35.498,297.0,3.0,HARD,TSU,39.0,,,1,2024,Australia
83.218,28.834,17.732,36.652,305.0,4.0,HARD,TSU,40.0,,,1,2024,Australia
81.764,28.515,18.091,35.158,294.0,5.0,HARD,TSU,41.0,,,1,2024,Australia
81.784,28.437,18.099,35.248,298.0,6.0,HARD,TSU,42.0,,,1,2024,Australia
81.928,28.484,18.093,35.351,297.0,7.0,HARD,TSU,43.0,,,1,2024,Australia
81.824,28.49,18.101,35.233,297.0,8.0,HARD,TSU,44.0,,,1,2024,Australia
81.696,28.467,18.092,35.137,297.0,9.0,HARD,TSU,45.0,,,1,2024,Australia
81.134,28.246,18.038,34.85,298.0,10.0,HARD,TSU,46.0,,,1,2024,Australia
81.254,28.261,18.02,34.973,298.0,11.0,HARD,TSU,47.0,,,1,2024,Australia
