race,year,driver,start_lap,last_lap_time
Netherlands,2024,SAR,50,76.163
Netherlands,2024,SAR,51,78.22
Netherlands,2024,SAR,52,76.258
Netherlands,2024,SAR,53,76.399
Netherlands,2024,SAR,54,76.279
Netherlands,2024,SAR,55,76.617
Netherlands,2024,SAR,56,77.6
Netherlands,2024,SAR,57,76.314
Netherlands,2024,SAR,58,76.486
Netherlands,2024,SAR,59,78.672
Netherlands,2024,SAR,60,76.84
Netherlands,2024,SAR,61,76.594
Netherlands,2024,SAR,62,76.79
Netherlands,2024,SAR,63,77.22
Netherlands,2024,SAR,64,77.827
Netherlands,2024,SAR,65,76.434
Netherlands,2024,SAR,66,76.418
Netherlands,2024,SAR,67,76.468
Belgium,2024,SAI,18,108.831
Belgium,2024,SAI,19,109.042
Belgium,2024,SAI,22,109.052
Belgium,2024,SAI,23,107.928
Belgium,2024,SAI,24,108.431
Belgium,2024,SAI,25,107.815
Belgium,2024,SAI,26,108.234
Belgium,2024,SAI,27,107.75
Belgium,2024,SAI,30,108.355
Belgium,2024,SAI,31,106.713
Belgium,2024,SAI,32,106.647
Belgium,2024,SAI,33,107.191
Belgium,2024,SAI,34,107.087
Belgium,2024,SAI,35,107.38
Belgium,2024,SAI,36,107.012
Belgium,2024,SAI,37,107.358
Belgium,2024,SAI,38,107.722
Belgium,2024,SAI,39,107.558
Belgium,2024,SAI,40,107.32
Canada,2024,LEC,18,88.325
Canada,2024,LEC,19,87.279
Canada,2024,LEC,20,87.107
Canada,2024,LEC,21,88.214
Canada,2024,LEC,22,88.317
Canada,2024,LEC,23,87.253
Canada,2024,LEC,30,86.623
Canada,2024,LEC,33,104.706
Canada,2024,LEC,34,88.269
Canada,2024,LEC,35,88.054
Azerbaijan,2024,ZHO,17,110.994
Azerbaijan,2024,ZHO,18,110.518
Azerbaijan,2024,ZHO,19,111.803
Azerbaijan,2024,ZHO,20,110.496
Azerbaijan,2024,ZHO,21,110.45
Azerbaijan,2024,ZHO,22,110.483
Azerbaijan,2024,ZHO,23,110.37
Azerbaijan,2024,ZHO,24,110.563
Azerbaijan,2024,ZHO,25,110.276
Azerbaijan,2024,ZHO,26,110.054
Azerbaijan,2024,ZHO,27,110.102
Azerbaijan,2024,ZHO,28,110.036
Azerbaijan,2024,ZHO,29,109.76
Azerbaijan,2024,ZHO,30,109.685
Azerbaijan,2024,ZHO,31,109.741
Azerbaijan,2024,ZHO,32,109.794
Azerbaijan,2024,ZHO,33,109.357
Azerbaijan,2024,ZHO,36,109.199
Azerbaijan,2024,ZHO,37,108.304
Azerbaijan,2024,ZHO,38,108.112
Azerbaijan,2024,ZHO,39,108.378
Azerbaijan,2024,ZHO,40,108.001
Azerbaijan,2024,ZHO,41,108.014
Azerbaijan,2024,ZHO,42,108.0
Azerbaijan,2024,ZHO,43,108.054
Azerbaijan,2024,ZHO,44,107.644
Canada,2024,PIA,18,86.412
Canada,2024,PIA,19,85.976
Canada,2024,PIA,20,85.529
Canada,2024,PIA,21,85.391
Canada,2024,PIA,22,85.351
Canada,2024,PIA,23,85.361
Canada,2024,PIA,24,85.85
